Date,Y,ft1,ft11
2007-08-06,197.642426,6843720.0,1.582601958
2007-08-07,199.563187,6077045.0,1.602454181
2007-08-08,204.516937,6043674.0,1.621568717
2007-08-09,196.833557,7795918.0,1.62717625
2007-08-10,193.244705,11123489.0,1.666335863
2007-08-13,192.941437,5464316.0,1.678932384
2007-08-14,190.464554,5740059.0,1.685414388
2007-08-15,186.521851,7056244.0,1.672281695
2007-08-16,188.038284,8539713.0,1.623310289
2007-08-17,194.35675,8109595.0,1.605707936
2007-08-20,193.194122,5236517.0,1.592883429
2007-08-21,193.851318,4573283.0,1.611637118
2007-08-22,197.84462,5005806.0,1.619508107
2007-08-23,197.743408,4304846.0,1.625928114
2007-08-24,199.209366,4526587.0,1.637565453
2007-08-27,197.136902,2989103.0,1.642700325
2007-08-28,192.3349,4874727.0,1.655122741
2007-08-29,195.670975,5389956.0,1.660196586
2007-08-30,194.103973,3007498.0,1.676269848
2007-08-31,196.479797,4855890.0,1.685665542
2007-09-04,197.339081,4330014.0,1.699404278
2007-09-05,195.87323,4878445.0,1.686360399
2007-09-06,199.158859,5126472.0,1.691577339
2007-09-07,195.87323,5845216.0,1.707200568
2007-09-10,198.097351,4942912.0,1.704817034
2007-09-11,199.664246,4405037.0,1.696694088
2007-09-12,201.686157,5469633.0,1.697816266
2007-09-13,204.769699,5838638.0,1.700809478
2007-09-14,203.960785,4662242.0,1.715589974
2007-09-17,203.101532,3156296.0,1.743777545
2007-09-18,210.683716,6693050.0,1.76166824
2007-09-19,211.138733,5781620.0,1.760433389
2007-09-20,209.86644,4223518.0,1.788637507
2007-09-21,209.917343,4986735.0,1.796435517
2007-09-24,207.881836,3768154.0,1.780831004
2007-09-25,209.154037,3462875.0,1.766385381
2007-09-26,210.01915,4159233.0,1.760371244
2007-09-27,210.629761,2986373.0,1.737887092
2007-09-28,210.680725,3863587.0,1.727076309
2007-10-01,213.835754,5701332.0,1.700144551
2007-10-02,214.344604,2507648.0,1.695823798
2007-10-03,211.443985,3422172.0,1.724457302
2007-10-04,212.207367,2086175.0,1.759702429
2007-10-05,212.563568,2832479.0,1.759259647
2007-10-08,211.342255,1886248.0,1.7596145
2007-10-09,213.835754,2541084.0,1.775651058
2007-10-10,212.76712,2499133.0,1.757336657
2007-10-11,211.698456,3865615.0,1.766025567
2007-10-12,208.797775,6682741.0,1.75538759
2007-10-15,207.729111,5173727.0,1.746127889
2007-10-16,207.474625,4584489.0,1.736660254
2007-10-17,208.645065,5739240.0,1.772812004
2007-10-18,207.576431,4188197.0,1.780723207
2007-10-19,203.759811,7369778.0,1.809820851
2007-10-22,204.421356,3705858.0,1.818612197
2007-10-23,205.998856,3495323.0,1.839532398
2007-10-24,204.726593,5353244.0,1.83175417
2007-10-25,204.370377,5708066.0,1.841431173
2007-10-26,205.490021,3342976.0,1.85892898
2007-10-29,206.405975,3476369.0,1.88780751
2007-10-30,205.998856,3362645.0,1.886767427
2007-10-31,209.459366,4452305.0,1.899830405
2007-11-01,205.286453,4948996.0,1.892006452
2007-11-02,205.235489,4801459.0,1.906007409
2007-11-05,204.573975,3860610.0,1.914569518
2007-11-06,204.472198,5477030.0,1.933552255
2007-11-07,198.874435,6073613.0,1.960559615
2007-11-08,198.569122,6886139.0,1.933458068
2007-11-09,195.31221,5548569.0,1.935961
2007-11-12,194.650604,4805840.0,1.927152817
2007-11-13,199.53598,5466942.0,1.89740416
2007-11-14,198.518158,5166161.0,1.892804831
2007-11-15,194.955902,5406700.0,1.896457603
2007-11-16,196.686249,6523543.0,1.888145399
2007-11-19,194.192596,4603950.0,1.899587797
2007-11-20,193.581924,5628610.0,1.895656882
2007-11-21,189.154572,8384233.0,1.907247129
2007-11-23,191.699112,3054714.0,1.897298166
2007-11-26,186.915466,5458856.0,1.910594491
2007-11-27,190.579483,5777174.0,1.898849807
2007-11-28,195.719238,6752759.0,1.879176636
2007-11-29,194.09079,4642859.0,1.867838372
2007-11-30,194.854202,7045818.0,1.876854983
2007-12-03,187.933273,8891623.0,1.865530987
2007-12-04,184.472839,7644871.0,1.86482096
2007-12-05,186.813705,7491172.0,1.834683547
2007-12-06,189.612595,4624620.0,1.864697598
2007-12-07,189.459961,4237987.0,1.842896248
2007-12-10,190.375977,5815966.0,1.877996079
2007-12-11,188.442184,8650278.0,1.865947684
2007-12-12,189.561707,6676904.0,1.852067074
2007-12-13,191.241074,4678258.0,1.87438945
2007-12-14,187.831482,5438888.0,1.894754158
2007-12-17,185.643219,5248334.0,1.883357099
2007-12-18,187.271683,5488444.0,1.859163766
2007-12-19,186.101227,5203510.0,1.874385851
2007-12-20,187.435684,4376047.0,1.865684007
2007-12-21,190.617752,9878713.0,1.863102447
2007-12-24,192.619431,2205593.0,1.858957546
2007-12-26,192.721954,2814318.0,1.878446447
2007-12-27,190.874374,3038048.0,1.905480419
2007-12-28,191.644257,2957110.0,1.922415883
2007-12-31,190.258499,3137082.0,1.926041027
2008-01-02,188.66748,5058872.0,1.935179353
2008-01-03,188.872711,3506906.0,1.930683059
2008-01-04,184.972122,5295017.0,1.926769037
2008-01-07,185.690628,6176313.0,1.914505201
2008-01-08,181.687408,5858775.0,1.959491447
2008-01-09,183.740326,6331169.0,1.993400674
2008-01-10,184.356171,5892354.0,2.010868103
2008-01-11,180.506882,5982327.0,2.013674872
2008-01-14,181.995361,4420780.0,2.016459127
2008-01-15,177.222198,7007949.0,2.000062758
2008-01-16,177.376144,7847034.0,2.011174687
2008-01-17,170.447342,10596794.0,2.012122652
2008-01-18,176.093048,11995919.0,2.030176658
2008-01-22,174.758591,9566986.0,2.051692894
2008-01-23,177.530121,10391966.0,2.044576338
2008-01-24,177.838104,6965751.0,2.024015773
2008-01-25,174.502029,6870396.0,2.000589873
2008-01-28,178.197403,4920565.0,1.985135907
2008-01-29,178.402634,4671680.0,1.973416219
2008-01-30,179.326447,6687122.0,1.945267506
2008-01-31,181.482071,7221656.0,1.961172611
2008-02-01,185.587997,7311603.0,1.967687784
2008-02-04,181.533447,5700383.0,1.974199434
2008-02-05,175.579819,7175636.0,1.959538886
2008-02-06,175.528488,4922710.0,1.95447384
2008-02-07,175.682419,6709989.0,1.951194947
2008-02-08,173.680817,5333822.0,1.975077627
2008-02-11,174.553329,4185766.0,1.962754836
2008-02-12,176.40097,4890288.0,1.983024345
2008-02-13,179.531754,5586685.0,1.974003771
2008-02-14,176.503647,5444634.0,1.96065773
2008-02-15,176.40097,5183308.0,1.963421812
2008-02-19,175.939056,4335474.0,1.938280643
2008-02-20,176.34967,4709016.0,1.964068856
2008-02-21,174.485229,7073820.0,1.962337183
2008-02-22,173.760132,5200624.0,1.954307842
2008-02-25,177.17836,5085691.0,1.951999373
2008-02-26,175.779968,6063408.0,1.930247712
2008-02-27,176.19429,4269057.0,1.942313829
2008-02-28,175.313889,4264481.0,1.921059926
2008-02-29,171.636688,6778785.0,1.912549155
2008-03-03,172.983246,4485767.0,1.945963486
2008-03-04,173.604767,5837572.0,1.922575449
2008-03-05,174.381622,5658107.0,1.922907067
2008-03-06,170.186493,6803771.0,1.929737649
2008-03-07,166.92366,7401082.0,1.913790494
2008-03-10,164.178696,7226232.0,1.897417647
2008-03-11,172.983246,8694127.0,1.909654231
2008-03-12,175.88356,9183863.0,1.908748426
2008-03-13,177.385529,8389043.0,1.921010842
2008-03-14,175.158432,9502935.0,1.92826278
2008-03-17,177.799805,10589124.0,1.924888981
2008-03-18,187.174072,10879154.0,1.897245876
2008-03-19,184.325546,9028331.0,1.873837534
2008-03-20,194.165894,14401985.0,1.848754477
2008-03-24,193.699799,6109597.0,1.839669446
2008-03-25,193.02652,5863429.0,1.847455846
2008-03-26,192.301437,5782218.0,1.830613415
2008-03-27,190.747681,4854681.0,1.826191609
2008-03-28,189.608261,4460118.0,1.83228606
2008-03-31,191.679947,5330533.0,1.829048991
2008-04-01,199.034378,6585280.0,1.856445107
2008-04-02,196.910812,4838912.0,1.854358267
2008-04-03,195.978607,4210882.0,1.824218389
2008-04-04,194.528442,3936621.0,1.81195762
2008-04-07,192.974701,5130502.0,1.778814797
2008-04-08,191.369156,4822090.0,1.780982312
2008-04-09,188.727814,4495400.0,1.774842886
2008-04-10,190.333359,5772832.0,1.734845313
2008-04-11,165.991409,47605740.0,1.72234333
2008-04-14,164.437683,12747592.0,1.740097275
2008-04-15,165.628799,8440198.0,1.732848133
2008-04-16,166.92366,10332465.0,1.732414578
2008-04-17,165.836044,7938060.0,1.720459502
2008-04-18,169.306015,9365759.0,1.739142693
2008-04-21,168.114838,4337606.0,1.719085757
2008-04-22,167.441574,5330312.0,1.72309332
2008-04-23,167.596924,5444400.0,1.719314154
2008-04-24,169.927536,7092202.0,1.739515491
2008-04-25,172.620682,5392855.0,1.746914101
2008-04-28,171.792053,4892693.0,1.754349319
2008-04-29,169.979309,5212532.0,1.735278541
2008-04-30,169.357803,5251909.0,1.737833343
2008-05-01,171.533066,5460221.0,1.736395263
2008-05-02,172.672485,5287061.0,1.74796136
2008-05-05,171.843796,3572712.0,1.758479759
2008-05-06,170.91156,5533957.0,1.724363655
2008-05-07,168.68457,4948736.0,1.730555019
2008-05-08,168.788101,4476160.0,1.752768085
2008-05-09,167.130753,5050136.0,1.757530251
2008-05-12,167.804153,3988582.0,1.75632521
2008-05-13,167.441574,4804982.0,1.742980018
2008-05-14,168.373795,4613180.0,1.720164013
2008-05-15,167.648697,7070102.0,1.746643246
2008-05-16,166.405731,7386782.0,1.7280351
2008-05-19,167.804153,7555860.0,1.73327126
2008-05-20,164.282272,8915088.0,1.723762073
2008-05-21,160.501541,12390365.0,1.71988389
2008-05-22,160.605103,7051564.0,1.713580979
2008-05-23,157.601135,8120970.0,1.751184692
2008-05-27,157.445862,8545511.0,1.714910554
2008-05-28,158.222687,8242364.0,1.710390281
2008-05-29,158.688828,8260603.0,1.703079032
2008-05-30,159.103149,6504784.0,1.724045652
2008-06-02,157.49762,6613191.0,1.730334965
2008-06-03,157.756546,6816316.0,1.731710031
2008-06-04,157.704834,5839444.0,1.713754947
2008-06-05,160.864029,7202780.0,1.69153951
2008-06-06,155.477753,9040642.0,1.7176496
2008-06-09,155.68486,7650513.0,1.732317139
2008-06-10,157.083237,6413030.0,1.725036492
2008-06-11,154.493744,8728148.0,1.709385097
2008-06-12,150.453934,12428780.0,1.716349645
2008-06-13,150.971909,15050854.0,1.72017713
2008-06-16,150.039642,11262927.0,1.718203317
2008-06-17,149.469925,8246160.0,1.724957825
2008-06-18,146.103516,11443809.0,1.730302892
2008-06-19,146.155853,7376187.0,1.730286592
2008-06-20,143.380417,11661442.0,1.705889565
2008-06-23,143.485153,7947264.0,1.701237983
2008-06-24,144.480148,7435090.0,1.681005127
2008-06-25,146.574783,10660637.0,1.702906265
2008-06-26,138.92923,11368071.0,1.698241669
2008-06-27,137.515366,11867115.0,1.682770288
2008-06-30,139.767136,10146682.0,1.683980103
2008-07-01,142.018921,11601330.0,1.692586653
2008-07-02,138.824463,7964463.0,1.674431678
2008-07-03,140.919205,5026164.0,1.657790271
2008-07-07,141.914154,10074948.0,1.658600505
2008-07-08,146.941391,11580400.0,1.679651768
2008-07-09,142.385452,8531913.0,1.664401888
2008-07-10,144.741928,12036557.0,1.671348316
2008-07-11,144.846725,12731420.0,1.656452594
2008-07-14,142.333084,7724821.0,1.664302222
2008-07-15,139.557648,12247911.0,1.688053462
2008-07-16,144.951447,10778508.0,1.674352331
2008-07-17,146.627197,9559472.0,1.658496113
2008-07-18,146.627197,7194876.0,1.657437764
2008-07-21,145.003815,5469386.0,1.659493698
2008-07-22,149.245544,9327565.0,1.645008382
2008-07-23,153.59198,10188685.0,1.636272343
2008-07-24,150.345245,7950774.0,1.644102882
2008-07-25,150.345245,6239298.0,1.647782076
2008-07-28,145.003815,6405152.0,1.648346785
2008-07-29,148.721863,5946655.0,1.627606971
2008-07-30,151.706772,7206134.0,1.638636999
2008-07-31,148.145828,7125378.0,1.644256587
2008-08-01,147.726868,4868448.0,1.617354233
2008-08-04,147.517426,4791475.0,1.635141674
2008-08-05,153.173065,6790966.0,1.641721018
2008-08-06,151.863846,5059054.0,1.645398417
2008-08-07,149.612061,5400512.0,1.64672562
2008-08-08,155.215317,7929493.0,1.654158653
2008-08-11,156.838715,6391580.0,1.670630344
2008-08-12,155.739059,4914273.0,1.672898048
2008-08-13,153.487228,5032105.0,1.696102316
2008-08-14,154.586975,4665154.0,1.710461593
2008-08-15,156.053223,5224986.0,1.696445796
2008-08-18,153.696716,5467514.0,1.644034888
2008-08-19,150.345245,5469048.0,1.591490848
2008-08-20,150.031036,5286775.0,1.581311278
2008-08-21,150.554703,4891575.0,1.577799292
2008-08-22,152.492249,3880656.0,1.579452459
2008-08-25,148.302963,5599776.0,1.600134436
2008-08-26,148.041031,5237895.0,1.599840737
2008-08-27,147.779236,4347850.0,1.596226321
2008-08-28,150.973572,5549193.0,1.629336706
2008-08-29,147.150833,6121323.0,1.610206925
2008-09-02,149.402603,7642856.0,1.584600748
2008-09-03,149.612061,4823026.0,1.578223576
2008-09-04,145.056183,7837310.0,1.553993383
2008-09-05,145.998779,6510400.0,1.559988809
2008-09-08,152.335129,10988458.0,1.524894342
2008-09-09,147.255569,9426183.0,1.550189915
2008-09-10,147.09848,7261280.0,1.553961252
2008-09-11,147.465103,10672480.0,1.536592574
2008-09-12,140.081329,20094516.0,1.515686652
2008-09-15,128.822464,22468498.0,1.493634425
2008-09-16,131.231277,23841103.0,1.494896367
2008-09-17,122.486015,29632811.0,1.513359678
2008-09-18,131.561081,27114763.0,1.518082461
2008-09-19,141.272934,27415960.0,1.548685112
2008-09-22,138.778671,7277231.0,1.546471783
2008-09-23,132.410172,8333377.0,1.53234084
2008-09-24,130.499634,7895576.0,1.537771482
2008-09-25,136.284317,13637377.0,1.530221581
2008-09-26,134.002258,6156514.0,1.517424166
2008-09-29,122.592171,9967074.0,1.489584063
2008-09-30,135.329041,9876555.0,1.483659955
2008-10-01,130.022079,23649171.0,1.461951362
2008-10-02,117.550529,67565940.0,1.473804836
2008-10-03,114.472473,27932671.0,1.481635756
2008-10-06,113.464096,23992670.0,1.458764024
2008-10-07,107.732552,20542236.0,1.466118039
2008-10-08,109.590027,18041166.0,1.45099739
2008-10-09,100.886475,20425821.0,1.448704558
2008-10-10,114.10096,35777326.0,1.43938681
2008-10-13,111.447441,18501678.0,1.439959114
2008-10-14,110.651436,19908889.0,1.440587773
2008-10-15,102.160141,14890434.0,1.435693413
2008-10-16,105.556656,19640725.0,1.43136009
2008-10-17,104.176849,16193905.0,1.436762195
2008-10-20,106.88343,12296622.0,1.439543434
2008-10-21,107.997894,13374959.0,1.432268795
2008-10-22,100.621124,15374606.0,1.4280881
2008-10-23,99.771996,19923865.0,1.449002751
2008-10-24,94.624184,16781375.0,1.423127938
2008-10-27,94.093483,15695238.0,1.405516807
2008-10-28,103.433853,18145075.0,1.38783826
2008-10-29,101.894791,17831723.0,1.402498205
2008-10-30,102.690857,11916827.0,1.4177567
2008-10-31,103.53997,11951316.0,1.410299207
2008-11-03,102.425514,7333248.0,1.42313963
2008-11-04,110.22686,15191670.0,1.438449915
2008-11-05,105.768929,11319217.0,1.415588095
2008-11-06,97.33075,16556475.0,1.393060784
2008-11-07,100.090416,10266659.0,1.381622855
2008-11-10,97.914551,10520627.0,1.423172408
2008-11-11,94.518036,13522509.0,1.416842493
2008-11-12,86.451385,23026757.0,1.381806967
2008-11-13,89.476379,39115076.0,1.391709487
2008-11-14,85.018494,16678506.0,1.421254418
2008-11-17,85.496124,12670073.0,1.39921057
2008-11-18,85.230759,17565340.0,1.4010045
2008-11-19,76.68647,23600226.0,1.400258528
2008-11-20,68.142159,30566159.0,1.375414512
2008-11-21,74.45752,22421126.0,1.350730739
2008-11-24,80.985153,20697794.0,1.348593788
2008-11-25,83.691734,15896790.0,1.357143005
2008-11-26,85.920685,10768667.0,1.379783475
2008-11-28,91.121559,7671053.0,1.403668097
2008-12-01,82.258827,13591955.0,1.377527134
2008-12-02,93.456635,28481466.0,1.376827073
2008-12-03,96.216286,20436780.0,1.375960572
2008-12-04,93.138222,14577706.0,1.36283013
2008-12-05,94.730377,13937131.0,1.35200041
2008-12-08,100.196548,17083547.0,1.34534137
2008-12-09,94.358849,14391000.0,1.378049073
2008-12-10,95.526375,10001706.0,1.416647451
2008-12-11,90.484703,10477662.0,1.383377251
2008-12-12,90.803139,9369568.0,1.403589067
2008-12-15,89.953995,8284796.0,1.402547228
2008-12-16,95.101814,15444325.0,1.404129899
2008-12-17,92.289085,13128258.0,1.402350148
2008-12-18,84.700089,19972472.0,1.385538639
2008-12-19,87.565872,17720742.0,1.372470951
2008-12-22,85.283821,9430616.0,1.373989464
2008-12-23,87.194374,8469227.0,1.40852536
2008-12-24,87.140274,3040817.0,1.41265646
2008-12-26,86.382988,3857555.0,1.410572285
2008-12-29,84.706177,7267390.0,1.427617582
2008-12-30,85.571648,7593352.0,1.453946871
2008-12-31,87.627083,7838792.0,1.479987374
2009-01-02,92.332985,7424573.0,1.468517298
2009-01-05,89.952988,9428484.0,1.467024925
2009-01-06,91.197083,9254375.0,1.466770479
2009-01-07,87.140274,9205001.0,1.470688019
2009-01-08,87.302551,8078135.0,1.516484684
2009-01-09,86.545288,6909929.0,1.509540751
2009-01-12,85.62574,8497645.0,1.509205606
2009-01-13,80.811638,16783182.0,1.51453541
2009-01-14,76.322098,13097578.0,1.518557074
2009-01-15,74.483009,18260372.0,1.51610612
2009-01-16,75.510742,16769077.0,1.532001108
2009-01-20,69.9394,15440334.0,1.507848952
2009-01-21,70.480293,19167681.0,1.492972875
2009-01-22,72.914391,19702371.0,1.45915194
2009-01-23,65.071228,42438851.0,1.471988568
2009-01-26,67.180786,16153384.0,1.414606139
2009-01-27,70.642586,15506569.0,1.386383093
2009-01-28,73.022583,15004002.0,1.385201944
2009-01-29,68.803497,10320167.0,1.403428776
2009-01-30,65.612129,14480557.0,1.407763234
2009-02-02,62.85347,18268211.0,1.405993518
2009-02-03,61.501228,16373487.0,1.400448584
2009-02-04,60.906223,13404261.0,1.403543528
2009-02-05,58.688522,25323519.0,1.434355563
2009-02-06,60.040794,28442388.0,1.449650039
2009-02-09,68.370735,30281862.0,1.463242796
2009-02-10,62.85347,25519780.0,1.463354897
2009-02-11,64.584412,11382813.0,1.469434987
2009-02-12,63.178032,17170907.0,1.451324037
2009-02-13,61.879871,11257350.0,1.440163778
2009-02-17,58.472141,17391478.0,1.441489769
2009-02-18,58.742615,12386205.0,1.447562601
2009-02-19,56.014267,20405814.0,1.453593112
2009-02-20,52.228008,42236623.0,1.486820301
2009-02-23,49.276966,29121352.0,1.490394612
2009-02-24,50.557617,33993908.0,1.473390821
2009-02-25,50.167858,24937744.0,1.448161611
2009-02-26,50.668972,20192627.0,1.47017217
2009-02-27,47.383842,41691936.0,1.484619468
2009-03-02,42.316944,38450932.0,1.506498857
2009-03-03,39.031826,53876836.0,1.532385829
2009-03-04,37.25005,97877572.0,1.513087315
2009-03-05,37.082996,57890963.0,1.524396996
2009-03-06,39.310226,41529280.0,1.517030675
2009-03-09,41.259026,34455980.0,1.504255301
2009-03-10,49.388317,47931741.0,1.503861158
2009-03-11,47.272495,32672874.0,1.518776489
2009-03-12,53.285942,46150260.0,1.483008967
2009-03-13,53.564342,28117375.0,1.487364248
2009-03-16,53.78706,29405129.0,1.494382405
2009-03-17,55.680195,19551870.0,1.53179243
2009-03-18,57.461964,25922585.0,1.512946816
2009-03-19,56.404034,37402833.0,1.518631085
2009-03-20,53.1189,32859294.0,1.520485511
2009-03-23,58.074436,27670552.0,1.526991843
2009-03-24,57.963089,25544207.0,1.548060427
2009-03-25,58.40852,27240200.0,1.536969983
2009-03-26,60.691429,20754812.0,1.522860808
2009-03-27,60.023239,13604058.0,1.545599766
2009-03-30,55.29044,20051304.0,1.527178178
2009-03-31,56.292656,17256239.0,1.559820556
2009-04-01,56.626755,14814345.0,1.584667771
2009-04-02,59.800514,19064487.0,1.599809415
2009-04-03,60.914131,16081195.0,1.618433684
2009-04-06,62.306133,17105387.0,1.639800911
2009-04-07,59.299397,13975403.0,1.65719686
2009-04-08,59.243713,12460864.0,1.643448969
2009-04-09,63.085655,19558955.0,1.647610756
2009-04-13,67.54007,24769186.0,1.679223476
2009-04-14,64.087891,23864412.0,1.665776805
2009-04-15,65.869667,15626715.0,1.687747717
2009-04-16,68.319595,17226755.0,1.706626947
2009-04-17,68.98777,29051464.0,1.700356041
2009-04-20,63.197033,18665296.0,1.72412032
2009-04-21,65.145798,16043092.0,1.704580456
2009-04-22,65.702644,16926364.0,1.695667203
2009-04-23,66.148087,12335700.0,1.70151284
2009-04-24,67.428719,12666433.0,1.731136417
2009-04-27,67.317352,10624302.0,1.749891706
2009-04-28,66.816223,10729745.0,1.732324463
2009-04-29,68.041214,13246558.0,1.745756221
2009-04-30,70.435432,14874496.0,1.749877725
2009-05-01,70.65815,10403549.0,1.761232607
2009-05-04,72.941055,15263066.0,1.751807104
2009-05-05,72.941055,13704379.0,1.729892739
2009-05-06,76.11483,16758092.0,1.717098995
2009-05-07,77.729553,18477862.0,1.733945414
2009-05-08,80.90332,16643406.0,1.734872951
2009-05-11,79.010201,12153804.0,1.730507499
2009-05-12,76.170525,15354885.0,1.764482187
2009-05-13,71.883125,13861965.0,1.73960617
2009-05-14,72.606972,11731785.0,1.757200082
2009-05-15,71.604752,10839192.0,1.774736269
2009-05-18,75.001221,9990461.0,1.749203718
2009-05-19,76.28186,11973546.0,1.783926149
2009-05-20,76.671616,14761201.0,1.778531234
2009-05-21,73.720573,13706238.0,1.808571444
2009-05-22,72.941055,7023874.0,1.817112203
2009-05-26,74.555786,12466922.0,1.822326332
2009-05-27,72.328552,13971984.0,1.848068261
2009-05-28,73.442177,10722413.0,1.835992275
2009-05-29,75.056892,11035479.0,1.869432003
2009-06-01,77.172714,11231831.0,1.892770906
2009-06-02,76.838669,8595093.0,1.897144606
2009-06-03,75.168266,8884590.0,1.889710381
2009-06-04,76.560249,7588321.0,1.912491045
2009-06-05,75.390976,9835293.0,1.927981976
2009-06-08,75.502357,7602556.0,1.925947358
2009-06-09,75.558029,7067762.0,1.901585345
2009-06-10,74.611458,10648742.0,1.901839995
2009-06-11,74.945534,9285861.0,1.884051707
2009-06-12,75.223961,7467005.0,1.858693641
2009-06-15,73.219475,9815325.0,1.878880907
2009-06-16,71.159271,11881051.0,1.911687345
2009-06-17,68.208252,16858595.0,1.899507347
2009-06-18,67.197746,22896380.0,1.890125233
2009-06-19,67.927528,16182530.0,1.919259099
2009-06-22,64.671532,13316797.0,1.90034841
2009-06-23,65.120636,11306776.0,1.89056553
2009-06-24,65.681984,10743044.0,1.854568764
2009-06-25,66.580231,9851673.0,1.808637449
2009-06-26,65.962708,8854547.0,1.793204431
2009-06-29,66.01886,6850649.0,1.804508571
2009-06-30,65.794281,11398738.0,1.790123095
2009-07-01,66.131126,8343088.0,1.795520125
2009-07-02,64.334686,9311315.0,1.809692756
2009-07-06,64.446953,8512010.0,1.772539999
2009-07-07,61.808437,12904502.0,1.788749267
2009-07-08,60.124283,18157828.0,1.772750054
2009-07-09,60.966373,10605504.0,1.795397322
2009-07-10,60.517258,9114963.0,1.791193756
2009-07-13,64.334686,13228696.0,1.802142059
2009-07-14,65.345184,9306349.0,1.790906418
2009-07-15,68.71347,11991837.0,1.798230974
2009-07-16,69.611694,12018812.0,1.805119404
2009-07-17,65.401321,23518313.0,1.801201664
2009-07-20,65.51358,12274015.0,1.789984589
2009-07-21,64.390839,13157040.0,1.781728298
2009-07-22,65.289055,10160137.0,1.775221121
2009-07-23,67.085464,13304525.0,1.755201023
2009-07-24,67.534592,7765394.0,1.744533365
2009-07-27,69.162598,10009285.0,1.756072636
2009-07-28,70.285339,13716677.0,1.747606189
2009-07-29,68.825768,10404719.0,1.743747865
2009-07-30,73.597527,21976864.0,1.750427982
2009-07-31,75.22554,14207986.0,1.746378516
2009-08-03,77.021942,12873991.0,1.756947689
2009-08-04,77.583359,14865435.0,1.759578247
2009-08-05,78.537743,12963028.0,1.753399547
2009-08-06,80.334137,15628548.0,1.765043385
2009-08-07,82.523537,12449580.0,1.759555305
2009-08-10,81.793732,11142703.0,1.768148159
2009-08-11,78.537743,13354016.0,1.759330968
2009-08-12,79.323654,12005695.0,1.734947044
2009-08-13,79.155243,10891712.0,1.742146377
2009-08-14,78.14473,8537542.0,1.727161338
2009-08-17,75.000992,10566543.0,1.721274157
2009-08-18,76.29216,7817745.0,1.689922745
2009-08-19,75.95533,7846787.0,1.666490806
2009-08-20,77.527214,8304504.0,1.702620543
2009-08-21,79.772758,11780379.0,1.687989004
2009-08-24,79.716606,11127740.0,1.699739078
2009-08-25,80.278,10025509.0,1.680407859
2009-08-26,79.211357,8663395.0,1.666243419
2009-08-27,79.660484,8296210.0,1.650168929
2009-08-28,79.042976,9604972.0,1.664090794
2009-08-31,78.032478,8721700.0,1.617038191
2009-09-01,74.88871,13451685.0,1.572767022
2009-09-02,74.102753,9152936.0,1.586602015
2009-09-03,75.506241,7079488.0,1.589763335
2009-09-04,77.864029,10040069.0,1.611592759
2009-09-08,81.400772,18584059.0,1.613768288
2009-09-09,83.477913,20027215.0,1.574124944
2009-09-10,83.084915,15584413.0,1.568648193
2009-09-11,82.355148,13158483.0,1.540734964
2009-09-14,86.172554,18106933.0,1.549030198
2009-09-15,89.821556,27195818.0,1.56461196
2009-09-16,95.435387,34965866.0,1.57960106
2009-09-17,94.080109,33158658.0,1.595324619
2009-09-18,93.176582,15993133.0,1.610607732
2009-09-21,94.644798,14208883.0,1.593803661
2009-09-22,96.056587,12468365.0,1.604089604
2009-09-23,96.000092,17460053.0,1.605484667
2009-09-24,93.628342,16019809.0,1.641993572
2009-09-25,92.442451,13485654.0,1.636760492
2009-09-28,94.644798,9592258.0,1.659668443
2009-09-29,94.362465,10501166.0,1.665469701
2009-09-30,92.724808,15699268.0,1.677766334
2009-10-01,90.183632,14754233.0,1.658007057
2009-10-02,86.738922,17301934.0,1.672083099
2009-10-05,89.393036,9632883.0,1.662104769
2009-10-06,90.804802,12440740.0,1.64193614
2009-10-07,91.256569,7918495.0,1.636988931
2009-10-08,91.595383,10058035.0,1.612423694
2009-10-09,91.369514,9152897.0,1.602351149
2009-10-12,92.216576,7621549.0,1.618066247
2009-10-13,92.555405,9183590.0,1.630702178
2009-10-14,95.096565,12034035.0,1.634887585
2009-10-15,94.814209,12002757.0,1.63729935
2009-10-16,90.804802,23703524.0,1.680254455
2009-10-19,89.449493,12901941.0,1.635746885
2009-10-20,87.981247,13141375.0,1.64183097
2009-10-21,87.698929,12568868.0,1.643255438
2009-10-22,86.625977,16265782.0,1.652669883
2009-10-23,85.835373,11451271.0,1.657904533
2009-10-26,84.762451,12515217.0,1.629854852
2009-10-27,84.310669,11370476.0,1.6292142
2009-10-28,81.430664,13945464.0,1.605226314
2009-10-29,83.971848,10875046.0,1.617167899
2009-10-30,80.527138,16880123.0,1.60305517
2009-11-02,81.713013,13146640.0,1.618245534
2009-11-03,80.865974,10020621.0,1.660774854
2009-11-04,80.131851,10439468.0,1.662413309
2009-11-05,81.487144,9170733.0,1.678874161
2009-11-06,86.569527,21456942.0,1.650419178
2009-11-09,89.505997,13378157.0,1.663893097
2009-11-10,89.110664,9568013.0,1.678726934
2009-11-11,89.393036,9268662.0,1.676079368
2009-11-12,88.941284,8538660.0,1.682253168
2009-11-13,88.433044,8505874.0,1.681323419
2009-11-16,90.353027,12769822.0,1.684473458
2009-11-17,90.46595,6765005.0,1.652127112
2009-11-18,90.861275,6183944.0,1.655265179
2009-11-19,88.997734,9070269.0,1.652625746
2009-11-20,88.037743,8309080.0,1.658324535
2009-11-23,90.46595,9607715.0,1.686811796
