Date,Y,ft1,ft2,ft3,ft4,ft5,ft6,ft7,ft8,ft9,ft10,ft11,ft12,ft13,ft14,ft15
2018-07-17,102.995079,7684508.0,0.379172286,0.001154506,-0.034614178,-0.004533241,-0.002629805,0.054843252,0.023872726,0.003277126,0.022477925,2.080036917,0.010478668,-0.005575426,-0.011814546,-0.016354935
2018-07-18,103.446472,5334550.0,-0.305804614,0.000884664,0.267987154,0.002925727,0.004105179,0.018626587,0.012224788,0.000377096,0.018146718,2.065238843,0.013035794,-0.014716237,-0.030361562,0.028301315
2018-07-19,103.296013,9745164.0,0.826801511,-0.000952803,0.140881851,-0.003218563,-0.002395352,-0.007560463,0.025412351,0.002424994,0.006226106,2.06237734,0.003433843,-0.015138796,0.030866983,0.020270095
2018-07-20,98.706757,22261902.0,1.284405065,0.002039242,-0.390897006,-0.000275799,0.001273695,0.018866422,0.001954254,0.019344943,0.002153222,2.06920608,0.00191326,-0.00055575,-0.013277072,-0.01677118
2018-07-23,97.728706,11743264.0,-0.472495028,-0.000245756,0.101903227,0.005608464,0.000593888,-0.058201883,0.028851495,0.000430034,0.008181137,2.059375039,0.006723973,0.021611141,-0.004564075,-0.028465775
2018-07-24,98.706757,7366658.0,-0.372690761,-0.00126283,-0.020199111,0.005049935,0.003529559,0.014382204,0.017145794,0.001045597,0.00338122,2.0467675,0.016516638,0.025394132,-0.012269778,0.008360917
2018-07-25,98.631523,6935929.0,-0.058470069,-0.000694083,-0.591152787,0.006232041,-0.004165328,0.018131468,0.005841476,0.00190457,0.002377971,2.0337838,-0.018737983,0.008360638,-0.027121034,-0.030088501
2018-07-26,98.932457,7086560.0,0.021717495,0.000738613,-0.154901365,0.00282848,-0.002635925,-0.000997382,0.003805319,0.017038016,0.013589193,2.02131031,-0.015579656,0.01904373,-0.01339052,-0.001092694
2018-07-27,98.255356,5112978.0,-0.278496478,0.002289439,-0.050741941,-0.002150722,-0.000780597,-0.005464251,0.015587453,0.0240523,0.003648759,2.028953603,0.016708976,0.023105902,0.024632824,-0.013078942
2018-07-30,99.007675,5143450.0,0.005959736,-0.000105431,-0.153114683,0.005773545,-0.002437241,-0.04811145,0.01623604,0.005319764,0.002470285,2.014993739,-0.004426901,-0.019951581,-0.009434184,-0.007050739
2018-07-31,102.543678,9320207.0,0.812053583,-0.000613927,-0.387425514,-0.005016723,0.002154481,-0.135963692,0.012868639,0.026726123,0.015938724,2.028295128,0.024317464,-0.01304168,0.021436554,0.023277948
2018-08-01,99.609558,5788679.0,-0.378910898,0.001308591,-0.065693933,0.003514085,0.001484311,-0.009144078,0.000304286,0.007233147,0.006555094,2.048229402,-0.022474465,-0.026100489,0.008482307,0.00706666
2018-08-02,99.082916,4754789.0,-0.178605516,0.001302258,0.176611823,0.001234889,0.00291014,-0.003326162,0.001010278,0.008917507,0.004835958,2.054048939,-0.006732829,-0.016537749,-0.01008183,-0.005663062
2018-08-03,98.857208,4581863.0,-0.036368806,0.002578259,-0.202337837,0.010768729,-0.00431641,0.017998084,0.009423383,0.018520544,0.022730574,2.059445317,0.004003487,0.014717269,0.005823101,-0.008964603
2018-08-06,98.556282,4223609.0,-0.078189592,-0.001942077,0.171180014,0.001781739,-0.00126199,0.029281402,0.015030983,0.015972014,0.00167671,2.057370809,-0.002838071,-0.001597594,0.023761954,0.006040153
2018-08-07,99.007675,7358507.0,0.742232058,8.75e-05,-0.392416799,-0.003009206,-0.001494901,0.033556873,0.000262382,0.00048021,0.03706538,2.054307274,0.012288777,0.006507377,0.000792543,-0.007351436
2018-08-08,98.180107,5251922.0,-0.286278861,0.000962293,-0.394862899,0.006748029,-0.001635139,-0.010313314,0.004135247,0.056881296,0.004392515,2.037319395,-0.039917651,0.032140868,0.012521529,-0.006731591
2018-08-09,97.352539,4223336.0,-0.195849443,0.00053387,-0.04987786,-0.007380386,0.003798453,0.002804728,0.006802941,0.017623133,0.021848359,2.013257743,-0.005203467,-0.024964325,-0.008988821,-0.020758441
2018-08-10,96.07357,6298799.0,0.491427393,0.000387124,-0.373584579,-0.002797094,-0.000255552,-0.01112708,0.018662219,0.051756098,0.020963817,2.006862971,0.013395155,0.000181009,0.002223711,-0.029372321
2018-08-13,93.666092,8722922.0,0.384854795,0.000538019,0.251895346,0.003497335,-0.001280243,0.015445409,0.091467288,0.006886855,0.000623762,1.967453858,-0.050890445,-0.012883431,-0.010722657,0.003213862
2018-08-14,92.913757,6448208.0,-0.260774314,0.000136957,-0.059397709,0.005631773,0.000794933,-0.020123889,0.022680474,0.06394792,0.023595858,1.985112315,0.02402766,0.000808047,-0.029793922,0.0011647
2018-08-15,91.935715,8411923.0,0.304536547,0.001274394,-0.145967639,0.003246045,0.000232251,0.0198594,0.004112369,0.057341481,0.02259622,1.968428222,0.095052636,0.00264002,0.042313878,-0.020585826
2018-08-16,92.537582,6757959.0,-0.196621391,0.000285296,-0.234323321,0.005489991,0.001404347,-0.010556659,0.043452654,0.029623843,0.032464266,1.97905909,0.014105454,0.012238338,0.009651118,0.003160085
2018-08-17,92.537582,6102915.0,-0.096929265,-0.000615387,-0.546519025,-0.003212173,-0.000398518,-0.054348457,0.039006754,0.025197893,0.030594543,1.995112355,0.022606438,-0.002240698,0.013441177,-0.007938442
2018-08-20,92.537582,4908345.0,-0.195737611,-0.00058903,0.008142354,-0.002683765,-0.001258076,0.015222222,0.024917716,0.001887745,0.005028182,1.979926349,0.004845362,-0.012542562,-0.006244936,-0.006133575
2018-08-21,95.020287,7533188.0,0.534771496,-0.000929489,0.087815692,0.000376507,0.000763841,-0.013274048,0.005033632,0.010340838,0.004602656,1.994695695,-0.006034753,0.014199147,-0.002584011,0.006685485
2018-08-22,93.816559,5648006.0,-0.250250226,-0.001060052,0.150418749,8.54e-05,-0.000775915,-0.014115351,0.002616352,0.022943476,0.00682051,2.001020379,-0.005539433,0.014257604,-0.003971186,-0.003954627
2018-08-23,94.343185,4947098.0,-0.12409831,0.00237405,-0.10346251,0.002194166,0.005278975,0.02809286,0.037853888,0.01069306,0.02675368,2.018715114,-0.00865156,-0.009157982,-0.03331346,0.012004223
2018-08-24,94.042244,5027100.0,0.016171501,-0.000501616,-0.305769863,0.008446307,-0.004010508,0.0278135,0.097696471,0.010496806,0.001142582,2.057044305,0.006847585,-0.019985268,0.015683134,-0.008577106
2018-08-27,96.07357,5809141.0,0.155565037,-0.000424782,0.297018804,-0.013132005,-0.002637906,-0.008291316,0.007359757,0.025103481,0.062553821,2.059983997,-0.003944314,0.005832316,-0.003760034,-0.018525494
2018-08-28,95.998322,7679009.0,0.321883735,0.001401363,-0.206750167,0.007322887,-0.005743347,-0.002082426,0.0052749,0.000630351,0.019125648,2.065683117,0.041634509,0.004022338,-0.002839859,-0.002680402
2018-08-29,97.578239,6212505.0,-0.190975684,0.001707213,-0.147422988,-0.002962582,-7.24e-05,-0.014440767,0.032009941,0.029050366,0.025414323,2.033779294,-0.000106667,0.001193596,-0.008029595,-0.011384972
2018-08-30,96.07357,5806775.0,-0.065308599,0.001146007,0.354289785,-0.003202436,-0.000490716,-0.019364623,0.015645615,0.037415444,0.004246326,2.029504262,0.018023643,-0.004050308,-0.0126289,-0.016066658
2018-08-31,97.352539,6552403.0,0.12840656,-0.000138636,0.205168282,-0.004344513,-0.002519451,0.009553741,0.010273464,0.003209238,0.00488336,2.016070646,0.014122919,-0.014052511,0.011631062,-0.01885598
2018-09-04,95.321236,5828810.0,-0.1104317,0.001342745,-0.23437906,-0.00299241,-0.000877788,0.030922813,0.013316789,0.01570956,0.003190316,2.015869078,0.006264631,-0.007276402,-0.006307638,-0.018756725
2018-09-05,94.49366,7159308.0,0.228262373,-0.002326753,-0.032357252,0.005017588,-0.000302842,0.003462217,0.003223342,0.052737436,0.010292057,1.969440243,-0.023914545,0.002381414,-0.034481341,-0.002280578
2018-09-06,94.117477,5280574.0,-0.262418379,-0.000364861,-0.539253592,-0.000794846,-0.000820855,-0.014978491,0.015595981,0.032076126,0.021027699,2.004283008,0.00017925,-0.028713278,-0.063244949,0.043167526
2018-09-07,93.289917,5962736.0,0.129183305,-0.000257516,0.175986046,-0.011374584,-0.00160509,0.027429723,0.01657569,0.002251582,0.00840601,2.015803143,-0.026322366,-0.02279496,-0.112161129,-0.006978881
2018-09-10,94.117477,5638711.0,-0.054341665,-0.000348081,-0.894717299,-0.000179672,-0.000964883,0.016137001,0.010283721,0.020375102,0.022123015,2.016335357,0.015650386,-0.007438461,0.010075385,-0.008922132
2018-09-11,92.763283,5220007.0,-0.074255269,-0.00086671,-0.043917828,0.004002121,-0.004754024,0.013839973,0.001545326,0.006597278,0.002283183,2.033576393,0.024025443,0.007004847,0.023079026,-0.013048737
2018-09-12,94.869835,5224128.0,0.000789463,0.000205539,-0.456978616,0.001509131,0.001491707,-0.07514361,0.035482265,0.01918869,0.006609722,2.032664231,0.015880334,-0.011805561,0.000939045,0.029426269
2018-09-13,95.622162,7107724.0,0.360557015,-0.000662687,0.094500544,-0.00484647,-1.96e-05,0.004065326,0.00075352,0.007482625,0.012692545,2.057163703,0.003633285,0.031469489,-0.007452762,-0.000362446
2018-09-14,96.305733,9096074.0,0.279744965,0.00125622,0.291756595,-0.009810186,0.000326474,0.017267143,0.021514248,0.001628214,0.014043579,2.066940611,-0.019907884,-0.01313259,0.01365131,0.004412135
2018-09-17,96.457634,6587308.0,-0.275807563,-0.001627127,-0.105435492,0.008943285,0.000567849,-0.002925939,0.006398753,0.029187111,0.000334744,2.078969856,0.048275538,0.021370212,-0.049378066,-0.000407664
2018-09-18,96.153824,5576064.0,-0.153514,-0.000227384,0.342691689,-0.010782761,-0.004281599,0.008639991,0.005958061,0.039861396,0.034837712,2.0873038,0.008546705,-0.001640344,-0.02524407,-0.007849981
2018-09-19,97.672836,8073273.0,0.447844393,0.000411276,0.197635561,0.007125741,-0.002678058,-0.004314151,0.004713027,0.00769556,0.007824516,2.075068459,-0.010929729,0.039580694,-0.004731592,0.011055414
2018-09-20,94.634804,11482328.0,0.422264303,-0.000976643,0.334293754,0.007777988,0.001445858,0.003998507,0.019119474,0.047755713,0.023724948,2.076129443,-0.007876106,-0.007122847,0.031995801,0.007472657
2018-09-21,92.432213,12404483.0,0.080310805,0.00030052,0.200261194,0.001038827,0.003732713,0.010066139,0.031259384,0.009386353,0.001436709,2.051345143,0.001814905,0.001212705,0.001180759,0.005176233
2018-09-24,89.166344,19316687.0,0.557234348,0.001476404,0.41711301,0.002726873,-0.004509347,0.006296277,0.007941274,0.013188717,0.015832437,2.051119441,0.013275795,0.007884158,-0.023448024,0.004600608
2018-09-25,85.596657,17380246.0,-0.100247056,-0.001490834,-0.202765953,-0.011845356,0.004759252,0.028156321,0.008306617,0.007063443,0.007085989,2.061737299,-0.02683087,-0.007679802,-0.01715395,-0.012138066
2018-09-26,86.508057,12138698.0,-0.301580772,0.00011332,-0.334021885,0.006690902,-0.003985396,-0.015233331,0.003495313,0.057737191,0.001458757,2.063251131,0.010952708,0.047567151,0.00741458,-0.008494584
2018-09-27,87.571365,10685506.0,-0.11971564,0.001378482,-0.286668738,0.003206542,-0.003862535,0.002201989,0.016473403,0.007257186,0.026528178,2.044465116,-0.018277852,-0.031194624,-0.015222616,-0.001019591
2018-09-28,85.748558,9954633.0,-0.068398539,0.000780541,-0.033706436,0.013428867,-0.002853256,-0.029797132,0.008052125,0.012648614,0.000714907,2.062623872,0.000309238,0.023758308,0.017480098,-0.001564291
2018-10-01,91.824623,40053884.0,0.0533904895645183,0.000785492,-0.016597497,0.0096142,-0.007329253,-0.007810772,0.001748912,0.075590765,0.009796885,2.067508034,0.015430323,-0.04364712,-0.007063187,-0.000757833
2018-10-02,93.571495,19331754.0,-0.517356319,-0.000904968,0.100340136,0.002173941,0.002551758,-0.002401522,0.032246668,0.00063131,0.016795509,2.051926261,-0.011905817,-0.005153462,0.00452975,-0.003946337
2018-10-03,94.786705,10785593.0,-0.442078924,0.00234802,-0.569818299,0.003391198,0.003143532,0.015807484,0.000240639,0.014285844,0.10357688,2.078808834,-0.000852777,-0.000376942,-0.01973462,-0.008944864
2018-10-04,96.153824,9738573.0,-0.097075794,-0.001009873,0.093594724,-0.000697018,0.002917657,0.026899284,0.005567353,0.0071585,0.001635317,2.127996754,-0.019717583,0.010173273,-0.001515508,-0.017817269
2018-10-05,100.103264,19650852.0,1.017836905,0.000503518,0.2222616,0.008008139,0.004507117,0.025846472,0.02014419,0.009988194,0.003369839,2.123757,0.021941177,-0.005200745,-0.013771934,0.008841675
2018-10-08,103.369164,22444435.0,0.14216091,-0.000913852,-0.112010393,-0.001472441,0.000682255,0.013109975,0.007291734,0.005534706,0.001364609,2.104097931,-0.027354954,0.009746926,0.018103889,0.01012709
2018-10-09,102.913445,14358253.0,-0.360275587,0.001458516,0.198883287,0.006989117,-0.002823306,0.003253063,0.02516105,0.001601069,0.02282768,2.121027563,-0.016137384,0.030045185,-0.019223394,0.004967232
2018-10-10,100.86277,11952590.0,-0.167545662,0.0002275,-0.006315759,0.000455515,0.00074041,-0.01299308,0.006215687,0.001329956,0.005280558,2.13919849,-0.015252036,0.004102038,-0.034964328,0.021785771
2018-10-11,96.609528,15101047.0,0.263412114,0.000945201,0.444188279,0.005528902,6.71e-05,-0.035801368,0.002471849,0.011547717,0.045835524,2.09695387,-0.015599951,0.00671692,0.003246276,0.000995859
2018-10-12,93.571495,16017105.0,0.060661887,4.46e-05,0.383201057,-0.008677545,0.001816326,0.013750216,0.009149387,0.038947433,0.002082696,2.094208774,0.016509828,-0.009740718,-0.019982222,-0.016908877
2018-10-15,92.280327,8143226.0,-0.491591895,-0.000310161,-0.524172886,-0.007143501,-0.001518087,-0.020501457,0.046570933,0.004248338,0.005218836,2.098768937,0.001322235,-0.00075465,0.010472954,0.023573139
2018-10-16,91.900566,11243154.0,0.380675668,0.000214814,0.519212501,0.00548012,-0.00102485,-0.009612424,0.005088939,0.026553755,0.003900261,2.082574449,-0.033839552,0.001304452,0.029602708,-0.027012703
2018-10-17,92.584129,10846303.0,-0.035297124,-0.002171803,-0.099509844,-0.008493154,-0.004251161,0.000833039,0.018389013,0.008468259,0.034728276,2.087752529,0.006988738,-0.002368378,0.019353274,0.012478512
2018-10-18,94.027191,10597626.0,-0.022927351,-0.000793141,0.058167794,0.003041573,-0.000583451,-0.024495196,0.005562573,0.026089894,0.095128177,2.103213093,-0.009345614,0.024895673,-0.033773692,-0.019677857
2018-10-19,95.394318,11282115.0,0.064588899,0.000909249,-0.169521774,0.001961001,-0.005139578,0.00450294,0.037954573,0.000518612,0.023834862,2.110429457,0.008676639,-0.003939576,-0.032967975,-0.004157667
2018-10-22,94.027191,6531655.0,-0.421061122,-7.44e-05,-0.420652607,0.002282037,-4.55e-05,0.031484549,0.009904187,0.002138678,0.019797631,2.086608716,-0.00371056,0.017539971,-0.059197681,0.005488666
2018-10-23,96.381683,10645050.0,0.629763054,-0.001040748,-0.086966975,-0.001969088,-0.001379533,0.042421451,0.025081605,0.01575242,0.0299209,2.087888233,-0.013668269,0.008425428,0.03901878,0.00721133
2018-10-24,92.432213,10836839.0,0.018016731,0.000318137,0.052264612,0.001555134,-0.000606366,0.011707618,0.015426532,0.008019068,0.064725268,2.076604275,0.040155846,0.024616891,-0.009980112,0.002618268
2018-10-25,89.62204,11471343.0,0.058550653,-0.002425629,0.226539922,-0.001170648,0.001506334,-0.017812321,0.001487314,0.011108763,0.000353,2.06929638,0.010021663,0.005261166,-0.002608994,-0.005326154
2018-10-26,85.824509,15289651.0,0.332856231,-0.000732427,0.503378151,-0.003556885,0.004389057,-0.014428361,0.017924707,0.005840595,0.019795058,2.087546581,-0.017814001,0.005889075,0.05189234,0.02363765
2018-10-29,84.761185,15580331.0,0.019011552,-0.000784982,-0.400661374,0.009952473,0.000389323,0.014474611,0.013279299,0.018717549,0.016207096,2.082352118,-0.02317634,0.007135648,0.001787181,-0.028156669
2018-10-30,77.318008,44846971.0,0.0533904895645183,0.000806354,0.19761849,0.004867833,0.002450966,-0.018736378,0.005508509,0.005258465,0.004302648,2.073990279,0.013763688,-0.012423937,0.011095773,0.035447248
2018-10-31,76.710381,26244218.0,-0.414805116,0.000158213,-0.267881162,-0.006797966,0.00097777,0.00460456,0.002127174,0.016935363,0.000110292,2.096284621,0.022639635,0.01048173,-0.010152516,-0.002911736
2018-11-01,72.760948,30727762.0,0.170839306,0.003369082,-0.191021161,-0.000104354,0.001472425,-0.040028807,0.002789223,0.006425197,0.001095961,2.112237448,0.00946284,0.028827208,0.038180294,0.015140367
2018-11-02,70.558372,34256898.0,0.11485171,-0.001349253,-0.431915222,0.007300716,8.16e-05,-0.000136094,0.006537642,0.044773974,0.036934753,2.121229861,0.044463166,-0.009146643,0.012892319,0.03592381
2018-11-05,70.482437,16170570.0,-0.527961639,0.002141206,-0.086079936,0.00016778,0.000507997,-0.023605955,0.022647889,0.015425091,0.01402296,2.124879608,0.035928319,0.013078369,0.010066363,0.001169484
2018-11-06,71.545723,14680666.0,-0.092136765,-0.001890256,-0.279939155,-0.00498824,-0.005141195,-0.017651094,0.006554845,0.027151316,0.003158147,2.118051325,-0.011409549,-0.001760741,-0.040187339,0.034544894
2018-11-07,69.874817,16122691.0,0.09822613,0.000368649,0.610992942,-0.001105597,0.003444577,-0.001015429,0.008421614,0.002400599,0.044092869,2.113657487,-0.017343549,0.007141056,-0.019896692,-0.014889265
2018-11-08,69.115303,21033584.0,0.30459512,8e-05,0.198408611,0.003715213,-0.003124266,-0.020649751,0.008621516,0.033033238,0.000215954,2.111386693,0.046135246,-0.042851694,-0.003934155,0.003533403
2018-11-09,65.165855,35560499.0,0.690653338,4.12e-05,-0.021922528,0.004712496,0.00662231,0.028409526,0.000225899,0.012181036,0.008425786,2.123724512,0.002102643,0.006683574,0.007389546,0.002894495
2018-11-12,60.684757,31874557.0,-0.103652707,-0.000133891,0.239295703,0.00605603,0.003241493,0.006468403,5.32e-05,0.006460207,0.006886485,2.095205356,0.01382149,-0.027542033,-0.001521804,0.017015599
2018-11-13,65.393715,26756080.0,-0.160581902,-0.001473618,-0.361421278,0.003583771,-0.003574366,-0.013456532,0.006009748,0.007328403,0.047417934,2.090351651,-0.005454951,-0.014532709,-0.006393142,0.011854089
2018-11-14,63.191139,22122074.0,-0.173194504,-0.000686969,-0.042421113,0.012119055,0.003421015,-0.023397232,0.008162362,0.013206753,0.003840084,2.085428842,0.016018675,-0.016723895,0.021363391,-0.00491957
2018-11-15,62.051868,16701737.0,-0.245019387,0.001659409,0.33209732,0.00564059,-0.001756978,0.020098476,0.024363439,0.0065008,0.016926436,2.098683962,0.035872047,0.019931438,0.016140903,0.008724594
2018-11-16,60.912605,22959157.0,0.37465684,-0.000773385,-0.08168296,-0.00632734,-0.000472398,0.011124503,0.008563343,0.015595664,0.007175902,2.103200495,0.008136641,-0.001540852,-0.000482321,-0.002216554
2018-11-19,59.545498,19250049.0,-0.161552447,0.002141553,0.311223198,0.000197593,-0.000308444,-0.002998734,0.022020787,0.008121941,0.0140653,2.092394758,-0.025444284,0.001125562,0.010142623,-0.020317389
2018-11-20,58.102428,18630235.0,-0.032198048,0.000760937,0.004745132,0.014470381,-0.002182269,0.005226216,0.013608264,0.031371066,0.020532914,2.086204914,-0.040038697,-0.024149495,-0.011774681,-0.008056433
2018-11-21,59.317638,10977564.0,-0.410766209,0.001686974,-0.607085118,0.006697308,0.002818251,-0.034245299,0.009000415,0.015596625,0.003149971,2.086116214,-0.018348774,-0.004187808,0.010030322,0.008391535
2018-11-23,57.494823,5651243.0,-0.485200633,-0.000314923,0.224046244,0.001440231,6.56e-05,-0.015868206,0.000837206,0.00353652,0.004728306,2.078680815,0.003184441,0.011919142,-0.010956918,0.021186937
2018-11-26,57.57077,20624214.0,0.0533904895645183,-0.000341956,0.523745686,-0.002300998,-0.001498426,0.001664072,0.029499828,0.067018326,0.008166686,2.097885659,0.00945968,-0.0105494,0.020345542,-0.005106348
2018-11-27,56.507458,14352910.0,-0.304074812,0.003123598,0.137518699,-0.00410674,0.00305259,0.015426162,0.00118331,2.68e-05,0.000338535,2.101361734,0.006890191,-0.014652289,0.013134089,0.019920211
2018-11-28,58.785988,16159936.0,0.125899626,-0.000496796,0.467735416,0.01471774,-0.004084143,-0.021235907,0.043879262,0.009554146,0.014826239,2.103050263,0.019776195,-0.00602655,0.037964858,-0.032055323
2018-11-29,60.305,16039829.0,-0.007432393,0.000507125,-0.095289762,-0.003933083,0.000618594,-0.068545333,0.011238856,0.033838222,0.06694645,2.104181472,0.041354778,-0.018176886,0.045100467,0.049495759
2018-11-30,56.963154,24320777.0,0.516274082,-0.00099667,-0.05262788,0.007991916,-0.003399909,-0.003615947,0.020218626,0.006502061,0.001709574,2.110188443,-0.00949492,-0.027254766,0.035002611,0.002518451
2018-12-03,59.317638,16988725.0,-0.30147277,-0.000174934,0.410330438,0.003837412,-0.000833713,0.005908878,0.004941469,0.002829885,0.002474403,2.107418114,0.00538534,-0.014800223,-0.002308272,-0.004953102
2018-12-04,55.292244,17332874.0,0.020257494,2.63e-06,-0.000822506,0.006053192,-0.000208893,-0.021122302,0.018150869,0.00084526,0.00230726,2.132866506,-0.049948892,-0.011257281,-0.002480248,-0.009519631
2018-12-06,55.823902,14685541.0,-0.152734797,-0.000284827,0.267232553,0.007512118,-0.005324724,0.006660103,0.031645933,0.000275563,0.002891922,2.146672039,-0.020720295,-0.0016909,-0.037234796,-0.006248775
2018-12-07,53.241577,14882413.0,0.013405839,0.000342431,-0.120891251,-0.007988493,-0.000262729,-0.011419008,0.001128966,0.030366058,0.00375398,2.16209016,0.008071613,0.034862324,0.027166786,0.006318267
2018-12-10,52.633968,14669434.0,-0.014310784,-0.000160936,0.250001165,0.005287905,0.006378441,-0.00098247,0.01204241,0.026257856,0.024055862,2.167504199,0.020287573,-0.005294574,0.015307221,-0.002595993
2018-12-11,51.342796,16195478.0,0.104028826,0.000697472,-0.153561309,0.006595872,0.000154138,-0.003253248,0.00920333,0.00870779,0.001108513,2.172509275,0.048291944,-0.029052217,0.025537326,0.009703095
2018-12-12,50.963039,13756600.0,-0.15059006,0.001843821,0.020069866,0.007039278,-0.000585164,0.009333237,0.041735619,0.018197999,0.046954422,2.173468116,0.032148834,-0.019285386,-0.089309591,0.010382498
2018-12-13,54.684639,26946660.0,0.958816859,-0.000163731,0.057615633,0.010617347,-0.000854173,0.010891406,0.020305741,0.011052061,0.005419993,2.181414195,-0.028848104,0.003181932,0.011526049,-0.002827671
2018-12-14,53.925129,16744091.0,-0.378620913,0.001131503,-0.471989232,0.003087984,-0.002805432,0.000856299,0.002973464,0.071157992,0.023665011,2.195723831,0.005005364,0.013739702,-0.051935159,-0.00745349
2018-12-17,54.304878,16865043.0,0.007223563,0.000453848,-0.136630351,-0.002407599,-0.000791293,-0.012559369,0.011485006,0.005702974,0.019883054,2.207895842,-0.02107745,-0.005391501,-0.000102699,0.001638865
2018-12-18,55.292244,19080555.0,0.131367112,0.000993314,0.107064783,0.010588245,0.003781506,0.000399688,0.031674066,0.005891572,0.024801079,2.210826065,0.009186056,-0.029072968,-0.013274443,-0.010173486
2018-12-19,58.258408,28531646.0,0.495325791,-0.000134088,-0.282451215,0.000756258,0.001831523,-0.013331831,0.020325945,0.01927823,0.003879489,2.248764028,-0.003033004,-0.024736483,-0.01520762,-0.008694632
2018-12-20,56.585186,23705968.0,-0.169134231,-0.000765613,0.337236947,-0.006766887,0.001956999,-0.000133653,0.044304406,0.017040435,0.013200301,2.251321175,0.020527828,0.014045888,-0.022612292,-0.001558201
2018-12-21,54.379585,24134669.0,0.018084096,0.000270564,-0.126007246,-0.001567552,0.000659838,-0.026854211,0.009523617,0.005281515,0.001953742,2.259805736,0.013740948,0.019741599,-0.002139827,0.024141157
2018-12-24,52.630306,9101352.0,-0.622893026,-0.000816966,0.415238616,0.003578933,0.003808636,0.000524757,0.001273986,0.002687802,0.038971884,2.26284982,-0.003642444,0.000302954,-0.012266624,-0.007600027
2018-12-26,56.204906,16879018.0,0.854561608,0.000526599,-0.1708189,0.012231031,-0.005788397,-0.00070801,0.0242321,0.000420672,0.02149464,2.229720091,0.018991496,0.016602026,-0.019207611,-0.008358343
2018-12-27,55.29224,15571218.0,-0.077480811,-0.000839727,0.116337895,0.004918892,-0.000574935,0.014654528,0.01665613,0.016327715,0.03765807,2.251367681,0.009738983,-0.009716278,-0.008184635,0.006305336
2018-12-28,57.117573,15817204.0,0.01579748,0.001102884,0.153967471,-0.008502832,0.001870943,0.000361293,0.005930739,0.000890136,0.000334465,2.291132798,-0.010962058,0.003056379,0.00940484,0.01938986
2018-12-31,57.57391,14086995.0,-0.109387791,0.000892423,-0.165999998,-0.004555767,0.002675028,0.02349899,0.000977753,0.023227458,0.0071805,2.26145248,-0.005340937,-0.009222278,-0.024016152,-0.016041057
2019-01-02,61.224564,16816033.0,0.193727477,-0.000406894,-0.557989435,0.010649577,-0.001275997,0.012702771,0.002786882,0.015536427,0.018358677,2.263569683,0.002381594,0.042403728,-0.019757455,-0.012024914
2019-01-03,61.300621,15983370.0,-0.049516018,0.000798494,-0.124855383,0.00045702,0.003284418,0.003696451,0.030516113,0.011274916,0.025123308,2.274385269,0.001068924,-0.011221025,-0.001271732,-0.000161213
2019-01-04,62.593563,15610894.0,-0.023303972,0.00085906,-0.344326753,0.007230317,0.003005974,0.018621164,0.002060616,0.026251394,0.015492671,2.296662616,-0.000936325,0.007389132,-0.03301003,0.009177979
2019-01-07,66.472382,23358972.0,0.496325066,-4.29e-05,0.185267975,0.000782506,0.000353073,0.030539993,0.027706988,0.026376706,0.056214399,2.274218826,0.002011577,-0.008293554,-0.015430738,-0.025916038
2019-01-08,65.103386,19107452.0,-0.18200801,-0.000559116,0.579133504,0.001943863,-0.003344867,0.004943236,0.045369851,0.022471041,0.020519626,2.310917237,0.011053309,0.003868206,0.068824828,-0.019109446
2019-01-09,64.647041,15119819.0,-0.208695173,0.001408743,-0.237312498,0.007862183,-0.002513115,-0.000781899,0.007176914,0.017677241,0.015587385,2.298751481,0.009855673,-0.007987262,0.003367105,0.002283669
2019-01-10,67.993492,14604395.0,-0.034089297,0.001690049,0.296902007,0.009450996,0.004409967,-0.031071614,0.015394512,0.005461544,0.017159365,2.287505478,-0.01227527,-0.013253249,-0.013098847,-0.019615127
2019-01-11,67.993492,10487009.0,-0.281927872,0.000275654,-0.065673309,-0.001812135,-0.00019666,0.020231005,0.018764003,0.010148473,0.009270962,2.31309039,0.032079721,0.013295008,-0.052599723,0.001481092
2019-01-14,67.68927,10618153.0,0.012505377,0.001428436,0.095293851,-0.003315504,0.00011696,0.007462003,0.001843821,0.002251008,0.016473483,2.307977676,0.054889939,-0.003610682,0.014329171,-0.002176348
2019-01-15,66.396339,12227566.0,0.151571841,0.00104521,-0.343893542,0.004448392,0.00295267,0.051546967,0.003459344,0.003385361,0.009410589,2.299212713,0.026148715,-0.014368395,0.014282598,0.037297257
2019-01-16,68.297722,10954541.0,-0.104111072,2.72e-05,-0.184820068,-0.002560611,-0.000797817,-0.002592868,0.000157984,0.016220416,0.041060539,2.30619948,-0.009290456,0.040224417,0.012895179,0.014372267
2019-01-17,69.514603,13752986.0,0.255459813,0.000881335,0.384230173,0.00319622,-0.004002793,0.007415601,0.004500883,0.026849169,0.01085782,2.294202027,0.035066778,-0.013668866,0.01568329,0.01564226
2019-01-18,68.906158,12055485.0,-0.123427814,0.000363012,0.022802478,0.007381614,0.000665958,0.021464514,0.004005944,0.003779765,0.000978475,2.29341405,-0.010475675,7.87e-05,0.022548439,-0.022909725
2019-01-22,65.863945,14062360.0,0.166469868,0.00010707,-0.046003196,-0.000573521,0.00222463,0.063879599,0.001034567,0.017881583,0.002391641,2.29663524,-0.009309023,-0.003273985,0.041529137,-0.03682487
